2026-02-03 05:35:07.752 | INFO     | agents.lazy_agent:__init__:50 - LazyAgent agent_0 configured (model not loaded yet)
2026-02-03 18:31:20.565 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2047ms, infer=8154ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 18:31:20.565 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:31:20.565 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:31:31.429 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2125ms, infer=8269ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:31:31.429 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:31:31.430 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:31:44.800 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2130ms, infer=10793ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:31:44.800 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:31:44.800 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:31:56.926 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2088ms, infer=9555ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:31:56.926 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:31:56.926 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:32:09.230 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2219ms, infer=9596ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:32:09.230 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:32:09.230 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:32:28.770 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2062ms, infer=16980ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:32:28.770 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:32:28.771 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:32:43.172 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2368ms, infer=11553ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:32:43.172 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:32:43.172 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:33:02.989 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2316ms, infer=17022ms, output=cooperate", "reason": "Since the previous round wa...
2026-02-03 18:33:02.990 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:33:02.990 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:33:27.795 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2198ms, infer=22124ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:33:27.795 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:33:27.795 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:33:40.164 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2503ms, infer=9351ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:33:40.164 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:33:40.164 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:33:51.548 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2143ms, infer=8801ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:33:51.548 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:33:51.548 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:34:55.839 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2076ms, infer=61762ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:34:55.839 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:34:55.840 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:35:51.373 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2049ms, infer=53040ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:35:51.373 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:35:51.373 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:36:03.317 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2337ms, infer=9161ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:36:03.317 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:36:03.317 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:37:08.056 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2375ms, infer=61902ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:37:08.056 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:37:08.057 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:37:17.812 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2323ms, infer=6983ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:37:17.813 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:37:17.813 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:37:28.978 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2340ms, infer=8371ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 18:37:28.978 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:37:28.978 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:37:55.417 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2309ms, infer=23687ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:37:55.418 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:37:55.418 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:38:07.343 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2325ms, infer=9154ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:38:07.343 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:38:07.343 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:39:12.237 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2333ms, infer=62120ms, output=cooperate", "reason": "Since the previous round wa...
2026-02-03 18:39:12.237 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:39:12.237 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:39:26.726 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2340ms, infer=11703ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:39:26.726 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:39:26.727 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:39:37.623 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2328ms, infer=8120ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:39:37.623 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:39:37.623 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:40:07.168 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2318ms, infer=26744ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:40:07.168 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:40:07.168 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:40:25.079 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2311ms, infer=15123ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:40:25.079 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:40:25.079 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:41:34.615 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2314ms, infer=66706ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:41:34.615 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:41:34.615 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:42:42.152 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2748ms, infer=64317ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 18:42:42.152 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:42:42.152 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:42:59.603 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2051ms, infer=14960ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:42:59.603 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:42:59.603 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:43:09.679 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2053ms, infer=7582ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:43:09.679 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:43:09.679 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:43:20.766 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2050ms, infer=8593ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 18:43:20.766 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:43:20.766 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:43:32.970 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2330ms, infer=9401ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:43:32.970 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:43:32.970 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:43:45.335 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2331ms, infer=9584ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:43:45.335 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:43:45.335 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:44:20.048 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2341ms, infer=31913ms, output=cooperate", "reason": "Since the previous rounds w...
2026-02-03 18:44:20.049 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:44:20.049 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:45:24.444 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2286ms, infer=61661ms, output=cooperate", "reason": "Since the previous round sa...
2026-02-03 18:45:24.445 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:45:24.445 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:46:31.312 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2313ms, infer=64036ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:46:31.313 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:46:31.313 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:46:54.726 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2343ms, infer=20595ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:46:54.727 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:46:54.727 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:47:19.219 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2451ms, infer=21526ms, output=cooperate", "reason": "Since the previous round sa...
2026-02-03 18:47:19.220 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:47:19.220 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:47:39.840 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2327ms, infer=17831ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 18:47:39.840 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:47:39.840 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:47:51.156 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2347ms, infer=8480ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:47:51.156 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:47:51.156 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:48:13.072 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2292ms, infer=19085ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 18:48:13.072 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:48:13.072 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:48:27.400 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2756ms, infer=11002ms, output=cooperate", "reason": "Since both agents cooperate...
2026-02-03 18:48:27.400 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:48:27.400 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:49:39.722 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2642ms, infer=69238ms, output=defend", "reason": "虽然当前风险等级为 safe，但上一轮中 agent_1 行...
2026-02-03 18:49:39.722 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:49:39.722 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:50:06.358 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2338ms, infer=23798ms, output=defend", "reason": "基于上一轮中我的 defend 行为以及观察到其他参与者的行...
2026-02-03 18:50:06.358 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:50:06.358 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:50:21.904 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2338ms, infer=12734ms, output=defend", "reason": "Although the current risk leve...
2026-02-03 18:50:21.904 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:50:21.904 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:50:57.801 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2392ms, infer=33021ms, output=defect", "reason": "Based on the previous round wh...
2026-02-03 18:50:57.802 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:50:57.802 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:51:15.161 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2381ms, infer=14473ms, output=defend", "reason": "Although I cooperated last rou...
2026-02-03 18:51:15.161 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 18:51:15.162 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:51:29.651 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2369ms, infer=11622ms, output=defend", "reason": "Given the previous actions of ...
2026-02-03 18:51:29.652 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 18:51:29.652 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:51:59.279 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2519ms, infer=26593ms, output=defect", "reason": "Since agent_1 and agent_2 both...
2026-02-03 18:51:59.279 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 18:51:59.279 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 18:52:25.112 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2414ms, infer=22946ms, output=defend", "reason": "Given the previous actions of ...
2026-02-03 18:52:25.113 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
